,0
1951,8574099
1952,8574101
1953,8574102
1954,8574103
1955,8574104
1956,8574105
1957,8574106
1958,8574107
1959,8574108
1960,8574110
1961,8574111
1962,8574109
1963,8574119
1964,8506445
1965,8574112
1966,8574137
1967,8574136
1968,8574135
1969,8574134
1970,8574133
1971,8506752
1972,8506458
1973,8574122
1974,8574131
1975,8574130
1976,8574129
1977,8574128
1978,8574127
1979,8574138
1980,8574139
1981,8574140
1982,8574141
1983,8574142
1984,8574143
1985,8580996
1986,8582404
1987,8574144
1988,8574145
1989,8574147
1990,8578464
1991,8506771
1992,8574126
1993,8506765
1994,8580720
1995,8574125
1996,8574124
1997,8574123
1998,8581740
1999,8574149
2000,8506286:0:3B
2001,8506271
2002,8506285
2003,8506284
2004,8506283:0:1
2005,8506282
2006,8506281
2007,8506280
2008,8506290:0:11
2009,8506210:0:11
2010,8506286:0:4A
2011,8506286:0:4B
2012,8506290:0:13
2013,8506283:0:2
2014,8574159
2015,8574158
2016,8574157
2017,8506716
2018,8581207
2019,8574156
2020,8574155
2021,8506306:0:1
2022,8506311:0:1
2023,8506278
2024,8506400
2025,8506352
2026,8506353
2027,8506354
2028,8506355
2029,8506313
2030,8506351
2031,8506350
2032,8506290:0:1
2033,8506392:0:4
2034,8506302:0:5
2035,8506302:0:6
2036,8506787
2037,8506794
2038,8506795
2039,8506793
2040,8506792
2041,8506791
2042,8574051
2043,8574050
2044,8506790
2045,8574049
2046,8576284
2047,8574047
2048,8574048
2049,8581129
2050,8506290:0:2
2051,8506287:0:2
2052,8506302:0:3
2053,8506303:0:4
2054,8506393:0:3
2055,8506392:0:3
2056,8506287:0:1
2057,8506303:0:1
2058,8506302:0:7
2059,8574095:0:X
2060,8506373
2061,8506378
2062,8574095
2063,8574095:0:Y
2064,8506370
2065,8589604
2066,8589559
2067,8589601
2068,8589608
2069,8589591
2070,8589570
2071,8589630
2072,8589554
2073,8578414
2074,8578423
2075,8578415
2076,8578416
2077,8578417
2078,8578418
2079,8578419
2080,8581183
2081,8583201
2082,8581180
2083,8581181
2084,8574065
2085,8574064
2086,8574063
2087,8574062
2088,8574061
2089,8574059
2090,8574058
2091,8574057
2092,8574056
2093,8574055
2094,8574054
2095,8578421
2096,8581182
2097,8578426
2098,8578425
2099,8578424
2100,8574060
2101,8579829
2102,8579831
2103,8582882
2104,8582881
2105,8579824
2106,8579825
2107,8579852
2108,8579826
2109,8579830
2110,8579832
2111,8582797
2112,8582798
2113,8582796
2114,8579828
2115,8506260
2116,8579823
2117,8579833
2118,8587015
2119,8574148
2120,8581403
2121,8506860
2122,8574150
2123,8582242
2124,8582241
2125,8582240
2126,8578478
2127,8582239
2128,8506289
2129,8506277
2130,8506288
2131,8506275
2132,8506290
2133,8578475
2134,8588218
2135,8578474
2136,8594590
2137,8578473
2138,8578472
2139,8578471
2140,8578470
2141,8578469
2142,8588215
2143,8578468
2144,8578467
2145,8594591
2146,8588217
2147,8594593
2148,8500026:0:4
2149,8500031:0:1
2150,8500032:0:1
2151,8500033:0:1
2152,8500034:0:1
2153,8500035:0:1
2154,8500037:0:1
2155,8500218:0:1A
2156,8578246
2157,8578247
2158,8578248
2159,8500753
2160,8500852
2161,8578253
2162,8589384
2163,8578251
2164,8578250
2165,8578242
2166,8578241
2167,8578240
2168,8596050
2169,8596051
2170,8578256
2171,8578255
2172,8578254
2173,8578257
2174,8589411
2175,8594067
2176,8593500
2177,8593507
2178,8578167
2179,8578166
2180,8578165
2181,8578164
2182,8578163
2183,8588763
2184,8578162
2185,8587001
2186,8578160
2187,8578174
2188,8589290
2189,8589286
2190,8589288
2191,8589287
2192,8592442
2193,8589293
2194,8581062
2195,8500994
2196,8500079
2197,8589327
2198,8589361
2199,8500070
2200,8595720
2201,8592450
2202,8578207
2203,8578206
2204,8578205
2205,8500711
2206,8578204
2207,8578203
2208,8578202
2209,8578201
2210,8500063
2211,8578199
2212,8578198
2213,8578197
2214,8500062
2215,8589398
2216,8589394
2217,8589393
2218,8578152
2219,8589392
2220,8589382
2221,8578236
2222,8578235
2223,8578234
2224,8578233
2225,8578232
2226,8500255
2227,8588760
2228,8588758
2229,8578229
2230,8578228
2231,8578227
2232,8500692
2233,8588765
2234,8500077
2235,8588764
2236,8588759
2237,8594681
2238,8588785
2239,8500095
2240,8588789
2241,8578186
2242,8588072
2243,8500096
2244,8500147
2245,8500161
2246,8500189
2247,8500146
2248,8500160
2249,8500193
2250,8589333
2251,8578143
2252,8588778
2253,8588776
2254,8592452
2255,8572238
2256,8500073
2257,8578306
2258,8589395
2259,8578340
2260,8589397
2261,8589396
2262,8500853
2263,8578311
2264,8588069
2265,8578313
2266,8595908
2267,8578314
2268,8578350
2269,8500854
2270,8578347
2271,8578346
2272,8500984
2273,8572239
2274,8579714
2275,8572205
2276,8500691
2277,8572206
2278,8583063
2279,8572207
2280,8500993
2281,8572208
2282,8500956
2283,8572209
2284,8500775
2285,8572140
2286,8572138
2287,8572137
2288,8572136
2289,8572113
2290,8581849
2291,8572176
2292,8572177
2293,8572178
2294,8572179
2295,8572180
2296,8572181
2297,8500754
2298,8572183
2299,8572182
2300,8572202
2301,8572203
2302,8500673
2303,8572204
2304,8572200
2305,8572201
2306,8572198
2307,8500686
2308,8572199
2309,8572143
2310,8572144
2311,8583311
2312,8572145
2313,8500954
2314,8572147
2315,8572195
2316,8572196
2317,8572197
2318,8500689
2319,8580942
2320,8500688
2321,8580563
2322,8572212:0:L
2323,8572224
2324,8578320
2325,8572214
2326,8572215
2327,8572216
2328,8572217
2329,8595733
2330,8500799
2331,8572218
2332,8580564
2333,8580812
2334,8500971
2335,8572219
2336,8580933
2337,8572220
2338,8500972
2339,8500693
2340,8572228
2341,8572227
2342,8572226
2343,8500985
2344,8572225
2345,8578244
2346,8578336
2347,8500857
2348,8578335
2349,8578334
2350,8578333
2351,8589399
2352,8589400
2353,8578324
2354,8500850
2355,8578323
2356,8500855
2357,8578321
2358,8500859
2359,8572212
2360,8572212:0:G
2361,8578325
2362,8500851
2363,8578326
2364,8578327
2365,8578328
2366,8578329
2367,8578330
2368,8578331
2369,8572351
2370,8592307
2371,8592306
2372,8592305
2373,8592304
2374,8578258
2375,8572212:0:J
2376,8572349
2377,8579178
2378,8500989
2379,8572348
2380,8500873
2381,8572347
2382,8500763
2383,8578259
2384,8578278
2385,8578279
2386,8578280
2387,8578281
2388,8578282
2389,8578283
2390,8578284
2391,8578285
2392,8578286
2393,8578287
2394,8578288
2395,8578289
2396,8578298
2397,8588075
2398,8578299
2399,8578297
2400,8587564
2401,8592449
2402,8578296
2403,8578295
2404,8578294
2405,8595718
2406,8578292
2407,8578290
2408,8578276
2409,8595639
2410,8500966
2411,8572298
2412,8572297
2413,8500965
2414,8572296
2415,8500964
2416,8572294
2417,8572293
2418,8572285
2419,8500963
2420,8572284
2421,8572283
2422,8572282
2423,8500996
2424,8572286
2425,8582142
2426,8572287
2427,8572290
2428,8572291
2429,8500997
2430,8580467
2431,8572292
2432,8572295
2433,8500780
2434,8572306
2435,8572305
2436,8572304
2437,8500782
2438,8572303
2439,8572301
2440,8572302
2441,8500998
2442,8572300
2443,8572299
2444,8572307
2445,8572308
2446,8500781
2447,8572309
2448,8500778
2449,8572311
2450,8500779
2451,8572312
2452,8572281
2453,8572280
2454,8500980
2455,8572279
2456,8500681
2457,8500862
2458,8572278
2459,8572277
2460,8500961
2461,8572276
2462,8500010:0:11AB
2463,8500320:0:2
2464,8500322:0:1
2465,8500320:0:5
2466,8593509
2467,8593512
2468,8593511
2469,8593510
2470,8595473
2471,8595472
2472,8578275
2473,8578274
2474,8578273
2475,8578272
2476,8578271
2477,8578270
2478,8578268
2479,8578269
2480,8578267
2481,8578266
2482,8578265
2483,8578264
2484,8578263
2485,8578262
2486,8578261
2487,8578260
2488,8588419
2489,8578303
2490,8578302
2491,8572150
2492,8572149
2493,8581246
2494,8572148
2495,8572158
2496,8572159
2497,8500695
2498,8572161
2499,8572162
2500,8500679
2501,8572160
2502,8500752
2503,8572184
2504,8581848
2505,8505000:0:7
2506,8502007:0:3
2507,8502001:0:3
2508,8500027:0:3
2509,8505000:0:5
2510,8500010:0:10
2511,8505000:0:4
2512,8505000:0:3
2513,8500010:0:15
2514,8505000:0:6
2515,8500218:0:7
2516,8500027:0:4
2517,8502001:0:2
2518,8502007:0:1
2519,8505000:0:8
2520,8505000:0:10
2521,8505000
2522,8500028:0:4
2523,8500025:0:2
2524,8500024:0:3
2525,8500022:0:2
2526,8500021:0:1
2527,8500010:0:16
2528,8500136:0:2
2529,8500119:0:1
2530,8500118:0:3
2531,8500117:0:3
2532,8500116:0:1
2533,8500115:0:3
2534,8500114:0:3
2535,8500113:0:2
2536,8500109:0:1
2537,8500114:0:4
2538,8500115:0:2
2539,8500117:0:2
2540,8500118:0:2
2541,8500119:0:2
2542,8500136:0:1
2543,8500113:0:3
2544,8500109:0:2
2545,8500113:0:4
2546,8500010:0:17
2547,8500021:0:2
2548,8500022:0:1
2549,8500024:0:1
2550,8500025:0:1
2551,8500028:0:3
2552,8500120:0:1
2553,8500121:0:2
2554,8500122:0:3
2555,8500123:0:3
2556,8500124
2557,8500125:0:1
2558,8500126:0:1
2559,8500218:0:10A
2560,8500125:0:2
2561,8500121:0:1
2562,8500020:0:4
2563,8589360
2564,8589377
2565,8589365
2566,8589354
2567,8589373
2568,8589289
2569,8589283
2570,8578158
2571,8578159
2572,8588761
2573,8588780
2574,8588773
2575,8588485
2576,8588486
2577,8580373
2578,8578193
2579,8578194
2580,8578195
2581,8593504
2582,8588943
2583,8588946
2584,8588063
2585,8588064
2586,8588065
2587,8588066
2588,8578178
2589,8588067
2590,8578179
2591,8595637
2592,8578181
2593,8588786
2594,8578183
2595,8578184
2596,8595636
2597,8595638
2598,8593502
2599,8594683
2600,8594682
2601,8589975
2602,8589976
2603,8589977
2604,8589978
2605,8594162
2606,8589979
2607,8589985
2608,8589984
2609,8589983
2610,8589982
2611,8589981
2612,8589980
2613,8578180
2614,8588073
2615,8578188
2616,8578189
2617,8578190
2618,8500256
2619,8578192
2620,8588159
2621,8588068
2622,8588070
2623,8578208
2624,8589284
2625,8589285
2626,8578157
2627,8578156
2628,8578155
2629,8578154
2630,8578153
2631,8578151
2632,8578150
2633,8578149
2634,8587559
2635,8588714
2636,8588711
2637,8500064
2638,8578211
2639,8578210
2640,8588418
2641,8578209
2642,8578213
2643,8578214
2644,8578215
2645,8578216
2646,8500051
2647,8588794
2648,8589234
2649,8589264
2650,8578220
2651,8578221
2652,8578196
2653,8593501
2654,8593499
2655,8593498
2656,8593497
2657,8593513
2658,8500072
2659,8588713
2660,8593505
2661,8593506
2662,8593495
2663,8593496
2664,8578173
2665,8578172
2666,8578171
2667,8578170
2668,8578219
2669,8578218
2670,8578226
2671,8578225
2672,8578224
2673,8578230
2674,8500068
2675,8572164
2676,8572165
2677,8583436
2678,8581450
2679,8583299
2680,8583310
2681,8579553
2682,8581449
2683,8500065
2684,8582804
2685,8582799
2686,8582801
2687,8582800
2688,8587228
2689,8582727
2690,8500697
2691,8583298
2692,8572166
2693,8583300
2694,8572167
2695,8589408
2696,8589405
2697,8589404
2698,8589406
2699,8589407
2700,8589401
2701,8589409
2702,8589413
2703,8589414
2704,8589412
2705,8589417
2706,8572212:0:C
2707,8589418
2708,8589415
2709,8589416
2710,8589422
2711,8589421
2712,8594158
2713,8589403
2714,8588878
2715,8588877
2716,8589402
2717,8589423
2718,8589426
2719,8594336
2720,8578318
2721,8572212:0:A
2722,8572212:0:K
2723,8572212:0:H
2724,8589419
2725,8589425
2726,8589420
2727,8578317
2728,8595444
2729,8578316
2730,8578315
2731,8578356
2732,8588163
2733,8578351
2734,8588855
2735,8595601
2736,8578305
2737,8578309
2738,8578308
2739,8578307
2740,8572212:0:F
2741,8500858
2742,8595445
2743,8595150
2744,8595156
2745,8595149
2746,8595702
2747,8595703
2748,8595704
2749,8517414
2750,8595701
2751,8595153
2752,8595152
2753,8595155
2754,8595705
2755,8572237
2756,8500960
2757,8572236
2758,8572235
2759,8572234
2760,8572233
2761,8572232
2762,8572231
2763,8572230
2764,8572229
2765,8572212:0:E
2766,8578352
2767,8578353
2768,8588621
2769,8578354
2770,8578355
2771,8505004:0:8
2772,8500010:0:14
2773,8503000:0:6
2774,8588487
2775,8588489
2776,8588772
2777,8589309
2778,8588769
2779,8589319
2780,8589352
2781,8589341
2782,8589358
2783,8592321
2784,8589353
2785,8588488
2786,8595985
2787,8589371
2788,8589375
2789,8589363
2790,8589292
2791,8589460
2792,8589452
2793,8589326
2794,8589355
2795,8589376
2796,8500898
2797,8589294
2798,8578169
2799,8589308
2800,8589297
2801,8589366
2802,8578144
2803,8588779
2804,8589443
2805,8589444
2806,8589450
2807,8589484
2808,8589453
2809,8589458
2810,8589480
2811,8589468
2812,8589486
2813,8589481
2814,8589387
2815,8589385
2816,8589479
2817,8592339
2818,8589476
2819,8589462
2820,8589388
2821,8589391
2822,8589389
2823,8589386
2824,8589390
2825,8589441
2826,8589487
2827,8589474
2828,8589473
2829,8589454
2830,8589306
2831,8589332
2832,8589329
2833,8589350
2834,8589471
2835,8589466
2836,8589482
2837,8589356
2838,8589369
2839,8589456
2840,8589445
2841,8589483
2842,8589477
2843,8589459
2844,8589461
2845,8589464
2846,8589465
2847,8588949
2848,8588948
2849,8589312
2850,8589346
2851,8589368
2852,8589359
2853,8589337
2854,8589325
2855,8594926
2856,8589334
2857,8578145
2858,8578168
2859,8589304
2860,8589315
2861,8589347
2862,8589328
2863,8589340
2864,8589335
2865,8589300
2866,8589383
2867,8589343
2868,8589310
2869,8589370
2870,8589378
2871,8589313
2872,8519560
2873,8588942
2874,8588947
2875,8588953
2876,8588952
2877,8588951
2878,8588950
2879,8592328
2880,8592330
2881,8592329
2882,8592327
2883,8592331
2884,8592332
2885,8594928
2886,8594927
2887,8592356
2888,8592355
2889,8592354
2890,8592353
2891,8592357
2892,8589307
2893,8589298
2894,8589447
2895,8589442
2896,8589470
2897,8589449
2898,8589469
2899,8589448
2900,8589457
2901,8500682
2902,8578148
2903,8594925
2904,8578146
2905,8500109:0:3
2906,8014450
2907,8014449
2908,8014448
2909,8021703
2910,8014447
2911,8083840
2912,8014446
2913,8014445
2914,8014444
2915,8014443
2916,8083846
2917,8014441
2918,8069221
2919,8014440
2920,8014439
2921,8087021
2922,8500090
2923,8500010:0:2
2924,8589367
2925,8589339
2926,8588783
2927,8592322
2928,8588782
2929,8589348
2930,8588768
2931,8588767
2932,8500254
2933,8592325
2934,8589331
2935,8589344
2936,8588775
2937,8504760:0:P
2938,8580366
2939,8571243
2940,8504992
2941,8576654
2942,8504460
2943,8571240
2944,8576651
2945,8504760:0:G
2946,8504760:0:V
2947,8571525
2948,8571526
2949,8504701
2950,8571527
2951,8504700
2952,8576659
2953,8576660
2954,8571906
2955,8571896
2956,8582792
2957,8578906
2958,8582793
2959,8571522
2960,8581895
2961,8571245
2962,8571521
2963,8587421
2964,8576792
2965,8507901
2966,8576791
2967,8571654
2968,8507873
2969,8507900
2970,8576790
2971,8507872
2972,8576789
2973,8507891
2974,8557053
2975,8591887
2976,8571644
2977,8591888
2978,8587597
2979,8591886
2980,8576962
2981,8508695
2982,8576963
2983,8508702
2984,8576961
2985,8508999
2986,8576960
2987,8576959
2988,8576955
2989,8576917
2990,8571772
2991,8591889
2992,8588093
2993,8578125
2994,8500479
2995,8578124
2996,8571453
2997,8594857
2998,8594856
2999,8587395
3000,8587394
3001,8570545
3002,8587393
3003,8589137
3004,8577896
3005,8595679
3006,8587003
3007,8577891
3008,8507180
3009,8587872
3010,8587873
3011,8587874
3012,8587875
3013,8587876
3014,8587877
3015,8587878
3016,8587879
3017,8588481
3018,8588480
3019,8587748
3020,8576856
3021,8588503
3022,8576854
3023,8576853
3024,8576845
3025,8587229
3026,8576847
3027,8576848
3028,8595169
3029,8576850
3030,8576851
3031,8588089
3032,8504189
3033,8588088
3034,8504180
3035,8504197
3036,8504198
3037,8588087
3038,8504199
3039,8583735
3040,8570555
3041,8507765
3042,8571651
3043,8507748
3044,8571652
3045,8571653
3046,8507745
3047,8571655
3048,8571656
3049,8571657
3050,8583315
3051,8571456
3052,8504993
3053,8571451
3054,8571450
3055,8571449
3056,8571448
3057,8575471
3058,8575837
3059,8575990
3060,8571455
3061,8571457
3062,8571458
3063,8581802
3064,8581803
3065,8581801
3066,8581800
3067,8581799
3068,8581784
3069,8581785
3070,8582187
3071,8582186
3072,8582262
3073,8581119
3074,8571443
3075,8507980
3076,8571444
3077,8571445
3078,8571447
3079,8571459
3080,8571460
3081,8581023
3082,8576900
3083,8576899
3084,8576898
3085,8576897
3086,8589947
3087,8576896
3088,8589946
3089,8508696
3090,8576894
3091,8576895
3092,8576891
3093,8576892
3094,8576893
3095,8576969
3096,8594860
3097,8591928
3098,8588169
3099,8588168
3100,8588167
3101,8588166
3102,8576559
3103,8591921
3104,8591911
3105,8501609:0:1
3106,8501605:0:4
3107,8507483:0:3
3108,8507100:0:3
3109,8507000:0:4
3110,8501609:0:6
3111,8501609:0:7
3112,8507100:0:2
3113,8507000:0:6
3114,8507100:0:1
3115,8501605:0:7
3116,8501605:0:6
3117,8501609:0:3
3118,8501609:0:8
3119,8507483:0:1
3120,8507493:0:1
3121,8507492:0:7
3122,8301003:0:2
3123,8501609:0:4
3124,8507000:0:2
3125,8507478:0:2
3126,8301003:0:3
3127,8508215:0:3B
3128,8516354:0:1
3129,8508297
3130,8508295:0:3
3131,8508294:0:1
3132,8508293
3133,8508292
3134,8508187:0:1
3135,8508186
3136,8508185
3137,8508184:0:1
3138,8508183:0:2
3139,8508174:0:1
3140,8508182
3141,8508181:0:1
3142,8508100:0:14
3143,8508215:0:2B
3144,8508100:0:13
3145,8508295:0:2
3146,8508187:0:2
3147,8507000:0:13A
3148,8507082:0:1
3149,8507091:0:1
3150,8507083:0:2
3151,8507084:0:1
3152,8507085:0:2
3153,8507086:0:2
3154,8507087:0:2
3155,8507095:0:1
3156,8507088:0:1
3157,8507089:0:1
3158,8507000:0:12C
3159,8507000:0:13
3160,8507000:0:12A
3161,8507000:0:13C
3162,8507089
3163,8507087:0:1
3164,8507086:0:3
3165,8507085:0:1
3166,8507083:0:1
3167,8507082:0:2
3168,8507089:0:2
3169,8507000:0:12
3170,8507000
3171,8508183:0:3
3172,8508294:0:2
3173,8508215:0:2
3174,8507492:0:5
3175,8507483:0:2
3176,8507000:0:1
3177,8507006:0:2
3178,8507492
3179,8507006:0:1
3180,8507494:0:1
3181,8507495:0:2
3182,8507496:0:1
3183,8507002:0:2
3184,8507003:0:1
3185,8507495:0:4
3186,8507860
3187,8576361
3188,8576360
3189,8576352
3190,8507861
3191,8576351
3192,8576350
3193,8507874
3194,8507877
3195,8576337
3196,8576336
3197,8576335
3198,8576334
3199,8576333:0:A/B
3200,8507862
3201,8576356
3202,8576355
3203,8576354
3204,8507879
3205,8507875
3206,8576353
3207,8582859
3208,8587558
3209,8507731
3210,8571702
3211,8582070
3212,8571703
3213,8577860
3214,8571691
3215,8507743
3216,8571692
3217,8507736
3218,8571693
3219,8571694
3220,8507747
3221,8571695
3222,8507781
3223,8581382
3224,8507733
3225,8571696
3226,8507783
3227,8571697
3228,8507742
3229,8571698
3230,8507740
3231,8571700
3232,8571665
3233,8571666
3234,8571667
3235,8582069
3236,8571668
3237,8571669
3238,8571670
3239,8582569
3240,8571671
3241,8507757
3242,8571672
3243,8580594
3244,8571679
3245,8571678
3246,8571677
3247,8571676
3248,8571675
3249,8571674
3250,8581121
3251,8571673
3252,8571686
3253,8582703
3254,8571687
3255,8571688
3256,8571689
3257,8571690
3258,8580043
3259,8589276
3260,8571434
3261,8507978
3262,8507794
3263,8589274
3264,8576359
3265,8576358
3266,8576357
3267,8576346
3268,8507876
3269,8576341
3270,8507878
3271,8576340
3272,8576339
3273,8588164
3274,8576342
3275,8576343
3276,8576344
3277,8576345
3278,8588615
3279,8576338
3280,8588105
3281,8580925
3282,8581386
3283,8581387
3284,8581385
3285,8579868
3286,8571419
3287,8571420
3288,8571421
3289,8507716
3290,8579867
3291,8580927
3292,8571414
3293,8571415
3294,8571417
3295,8571418
3296,8571423
3297,8571424
3298,8507983
3299,8571425
3300,8571401
3301,8507738
3302,8571402
3303,8507728
3304,8507795
3305,8571403
3306,8571404
3307,8571405
3308,8571407
3309,8507712
3310,8571422
3311,8579515
3312,8593528
3313,8593527
3314,8589941
3315,8593526
3316,8593525
3317,8576945
3318,8576927
3319,8576926
3320,8576937
3321,8576938
3322,8576939
3323,8576940
3324,8594385
3325,8576349
3326,8588190
3327,8588191
3328,8576347
3329,8576348
3330,8582715
3331,8582596
3332,8588619
3333,8588606
3334,8588607
3335,8588610
3336,8583620
3337,8583622
3338,8583621
3339,8588614
3340,8582736
3341,8588799
3342,8582735
3343,8583412
3344,8582734
3345,8583853
3346,8583852
3347,8582880
3348,8582876
3349,8582875
3350,8582874
3351,8500477
3352,8578122
3353,8578123
3354,8587367
3355,8576915
3356,8578121
3357,8508054:0:5
3358,8507000:0:24
3359,8507063:0:4
3360,8589198:0:1
3361,8507064:0:1
3362,8507065:0:1
3363,8507066:0:1
3364,8507067:0:1
3365,8507068:0:2
3366,8507069:0:1
3367,8507096:0:1
3368,8507063:0:5
3369,8508054:0:6
3370,8507096:0:2
3371,8507068:0:3
3372,8507065:0:2
3373,8507063
3374,8507000:0:23
3375,8508187:0:3
3376,8508215:0:3
3377,8508187
